ACCESSIBLE,ADULT_BASEBALL,ADULT_FOOTBALL,ADULT_SOFTBALL,BASKETBALL,BOCCE,BOROUGH,COMMUNITYBOARD,COUNCILDISTRICT,CRICKET,DEPARTMENT,DIMENSIONS,FEATURESTATUS,FIELD_LIGHTED,FIELD_NUMBER,FLAGFOOTBALL,FRISBEE,GISPROPNUM,HANDBALL,HOCKEY,KICKBALL,LACROSSE,LL_BASEB_12ANDUNDER,LL_BASEB_13ANDOLDER,LL_SOFTBALL,MAINTENANCEAGREEMENT,NETBALL,NONREGULATION_SOCCER,PRECINCT,PRIMARY_SPORT,Pickleball,REGULATION_SOCCER,RUGBY,STArea,STLength,SURFACE_TYPE,SYSTEM,TENNIS,TRACK_AND_FIELD,T_BALL,VOLLEYBALL,WHEELCHAIRFOOTBALL,YOUTH_FOOTBALL,ZIPCODE,multipolygon
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Closed Temporarily,false,06,false,false,B008,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1205.7308502197266,143.43634010056988,Asphalt,B008-HANDBALL-4,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.91396242557785 40.66194635929108, -73.91380421317037 40.661971116721006, -73.91382349326285 40.66204349668954, -73.91398170346976 40.66201873923152, -73.91396242557785 40.66194635929108)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Closed Temporarily,false,03,false,false,B008,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1131.361587524414,139.7581645059586,Asphalt,B008-HANDBALL-3,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.91368489264619 40.66206492953001, -73.91352754999073 40.662087117157334, -73.91354426481008 40.66215589677874, -73.91370160880476 40.66213370912964, -73.91368489264619 40.66206492953001)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Closed Temporarily,false,02,false,false,B008,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1171.5170288085938,141.90901632812515,Asphalt,B008-HANDBALL-2,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.91398170346976 40.66201873923152, -73.91382349326285 40.66204349668954, -73.9138426531505 40.66211375674788, -73.91400086351807 40.66208899836318, -73.91398170346976 40.66201873923152)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Closed Temporarily,false,01,false,false,B008,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1255.2165222167969,148.32249855598354,Asphalt,B008-HANDBALL-1,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.91415166817936 40.66199387236126, -73.91398170346976 40.66201873923152, -73.91400086351807 40.66208899836318, -73.91417083076351 40.66206413236708, -73.91415166817936 40.66199387236126)))"
false,false,false,false,false,false,B,316,42,false,B-16,Handball,Active,false,01,false,false,B343,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1113.1772003173828,134.1863224836701,Asphalt,B343-HANDBALL-2,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90607495751364 40.65593717484585, -73.90594397041485 40.65595674051186, -73.90596424020035 40.65603778204103, -73.90609522626865 40.65601821725168, -73.90607495751364 40.65593717484585)))"
false,false,false,false,false,false,B,316,37,false,B-16,Handball,Active,false,04,false,false,B156,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1431.394790649414,153.2211994369503,Asphalt,B156-HANDBALL-3,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90503045811886 40.67136112876849, -73.90487366425391 40.671384144288616, -73.90489632983063 40.671471147451015, -73.90505312270956 40.671448131899275, -73.90503045811886 40.67136112876849)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Active,false,01,false,false,B153,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1482.3490447998047,155.44078477356604,Asphalt,B153-HANDBALL-1,false,false,false,false,false,false,11233,"MULTIPOLYGON (((-73.92059145318363 40.67567155908017, -73.92047067425197 40.67566457951235, -73.92046027892361 40.675785425966176, -73.92058105925686 40.675792404645094, -73.92059145318363 40.67567155908017)))"
false,false,false,false,false,false,B,316,41,false,B-16,Handball,Active,false,01,false,false,B260,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1168.0634307861328,140.01310658419078,Asphalt,B260-HANDBALL-1,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90882268318622 40.67167876574365, -73.90867188349104 40.67170034676195, -73.9086901556287 40.671774373752804, -73.90884095548417 40.67175279361123, -73.90882268318622 40.67167876574365)))"
false,false,false,false,false,false,B,316,42,false,B-16,Handball,Active,false,05,false,false,B396,true,false,false,false,false,false,false,false,false,false,73,HDB,false,false,false,1127.4445495605469,141.35401616196242,Asphalt,B396-HANDBALL-3,false,false,false,false,false,false,11212,"MULTIPOLYGON (((-73.90533522365398 40.66264563683154, -73.90536850716178 40.66277032094688, -73.90545446219411 40.66275719275208, -73.90542117971479 40.662632508662405, -73.90533522365398 40.66264563683154)))"
false,false,false,false,false,false,Q,411,19,false,Q-11,Handball,Active,false,06,false,false,Q369,true,false,false,false,false,false,false,false,false,false,111,HDB,false,false,false,1540.9011688232422,159.08602319712293,Asphalt,Q369-HANDBALL-2,false,false,false,false,false,false,11362,"MULTIPOLYGON (((-73.73518557548566 40.76189902903561, -73.73525864877296 40.76196978424226, -73.73539244677411 40.76189309815458, -73.73531501389672 40.76182056711877, -73.73518557548566 40.76189902903561)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Inactive,false,01,false,false,Q413,false,false,false,false,false,false,false,false,false,false,113,HDB,false,false,false,1519.7687072753906,159.01233736318312,Asphalt,Q413-HANDBALL-1,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.77562603277391 40.67578645125371, -73.77568013249099 40.675662659007045, -73.7755709755526 40.67563445624072, -73.77551687565578 40.67575824843646, -73.77562603277391 40.67578645125371)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Active,false,01,false,false,Q127,true,false,false,false,false,false,false,false,false,false,103,HDB,false,false,false,1605.3392181396484,165.4087573821602,Asphalt,Q127-HANDBALL-4,false,false,false,false,false,false,11433,"MULTIPOLYGON (((-73.79546480153986 40.694499325311725, -73.79555465769731 40.69462267004145, -73.79565376985715 40.69458193205903, -73.79556254194321 40.69445794290223, -73.79546480153986 40.694499325311725)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Active,false,02,false,false,Q127,true,false,false,false,false,false,false,false,false,false,103,HDB,false,false,false,1344.2148132324219,148.77068249592162,Asphalt,Q127-HANDBALL-5,false,false,false,false,false,false,11433,"MULTIPOLYGON (((-73.79556254194321 40.69445794290223, -73.79548573326583 40.69435355289311, -73.79538896863384 40.694395453868246, -73.79546480153986 40.694499325311725, -73.79556254194321 40.69445794290223)))"
false,false,false,false,false,false,X,201,8,false,X-01,Handball,Active,false,02,false,false,X103,true,false,false,false,false,false,false,false,false,false,40,HDB,false,false,false,1199.0884552001953,142.06468792550936,Asphalt,X103-HANDBALL-1,false,false,false,false,false,false,10454,"MULTIPOLYGON (((-73.917735947848 40.809570896421164, -73.91764969984496 40.8095335200029, -73.91758410223287 40.8096454536788, -73.91767755221619 40.8096764372487, -73.917735947848 40.809570896421164)))"
false,false,false,false,false,false,Q,405,30,false,Q-05,Handball,Active,false,01,false,false,Q038,false,false,false,false,false,false,false,false,false,false,104,HDB,false,false,false,1205.111083984375,143.3395505675472,Concrete,Q038-HANDBALL-2,false,false,false,false,false,false,11385,"MULTIPOLYGON (((-73.89822102788793 40.70721002450406, -73.8981906301523 40.707139487544175, -73.89803880310268 40.70717612556174, -73.8980652381763 40.70724710390529, -73.89822102788793 40.70721002450406)))"
false,false,false,false,false,false,Q,405,30,false,Q-05,Handball,Active,false,01,false,false,Q101,true,false,false,false,false,false,false,false,false,false,104,HDB,false,false,false,1325.4472961425781,147.89994343067676,Concrete,Q101-HANDBALL-1,false,false,false,false,false,false,11379,"MULTIPOLYGON (((-73.87378068024839 40.709967760042616, -73.87367075463362 40.7099721609304, -73.87367845063864 40.71009122784854, -73.87378837644924 40.71008682695347, -73.87378068024839 40.709967760042616)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,02,false,false,M230,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1513.7321472167969,157.48108900208504,Asphalt,M230-HANDBALL-1,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94225656345523 40.79242163378127, -73.94236159418668 40.792466757299906, -73.94244205180537 40.79235750106759, -73.94233658883131 40.792313615593315, -73.94225656345523 40.79242163378127)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,02,false,false,M148,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1652.751724243164,163.80233133001053,Asphalt,M148-HANDBALL-1,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94575515935212 40.79158347087444, -73.94564194301942 40.79153519483035, -73.94556121015643 40.79164528614037, -73.945675149385 40.7916935490961, -73.94575515935212 40.79158347087444)))"
false,false,false,false,false,false,Q,412,28,false,Q-12,Handball,Active,false,07,false,false,Q413,false,false,false,false,false,false,false,false,false,false,113,HDB,false,false,false,1754.9677734375,170.61654509790003,Asphalt,Q413-HANDBALL-7,false,false,false,false,false,false,11434,"MULTIPOLYGON (((-73.77373081199539 40.6750035188886, -73.77377069407726 40.67491320513011, -73.77359884463324 40.67486698840861, -73.77355836349025 40.674956714692236, -73.77373081199539 40.6750035188886)))"
false,false,false,false,false,false,M,108,5,false,M-08,Handball,Active,false,02,false,false,M079,true,false,false,false,false,false,false,false,false,false,19,HDB,false,false,false,1137.6890869140625,139.54142284512784,Asphalt,M079-HANDBALL-2,false,false,false,false,false,false,10065,"MULTIPOLYGON (((-73.95917976367583 40.765415772975466, -73.9590416554416 40.76535825559278, -73.95899612200488 40.76541985278362, -73.95904362918104 40.765440153535174, -73.95904855135322 40.76544225706129, -73.95908360333917 40.765457234991636, -73.9591344520135 40.765478963290654, -73.95917976367583 40.765415772975466)))"
false,false,false,false,false,false,M,108,5,false,M-08,Handball,Active,false,02,false,false,M045,true,false,false,false,false,false,false,false,false,false,19,HDB,false,false,false,1538.9344940185547,158.22716780132347,Asphalt,M045-HANDBALL-2,false,false,false,false,false,false,10021,"MULTIPOLYGON (((-73.95005230744857 40.76907602957406, -73.94994369422494 40.7690314903563, -73.9498669907109 40.76913867276645, -73.94997695430057 40.76918482364294, -73.95005230744857 40.76907602957406)))"
false,false,false,false,false,false,M,108,5,false,M-08,Handball,Active,false,04,false,false,M045,true,false,false,false,false,false,false,false,false,false,19,HDB,false,false,false,1376.5167236328125,149.095746367697,Asphalt,M045-HANDBALL-3,false,false,false,false,false,false,10021,"MULTIPOLYGON (((-73.95020023957409 40.76887357574937, -73.95009286956143 40.76882836633291, -73.95002216795369 40.76892625735114, -73.95012709459395 40.768971436959106, -73.95020023957409 40.76887357574937)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,03,false,false,M192,false,false,true,false,false,false,false,false,false,false,23,HDB,false,false,false,1048.8429107666016,132.52933861209823,Asphalt,M192-HANDBALL-1,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94407017796657 40.78347894980299, -73.94398730218832 40.78344521728168, -73.94391555363043 40.78354035730875, -73.94399865012262 40.78357516878936, -73.94407017796657 40.78347894980299)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,01,false,false,M192,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1205.361312866211,140.6752345016087,Asphalt,M192-HANDBALL-2,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94408164838886 40.78360995945064, -73.9441748682769 40.783649091819775, -73.94424668320495 40.783550787302204, -73.94415234562187 40.78351239105928, -73.94408164838886 40.78360995945064)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,07,false,false,M192,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1053.6634979248047,132.97696598037476,Asphalt,M192-HANDBALL-3,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94392927985312 40.783672277574915, -73.94401060041936 40.78370735743203, -73.94408164838886 40.78360995945064, -73.94399865012262 40.78357516878936, -73.94392927985312 40.783672277574915)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,04,false,false,M192,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1209.4547729492188,140.44672268889445,Asphalt,M192-HANDBALL-4,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94398730218832 40.78344521728168, -73.94388923169079 40.7834042777924, -73.94382193726202 40.783501118276575, -73.94391555363043 40.78354035730875, -73.94398730218832 40.78344521728168)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,08,false,false,M192,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1203.374267578125,140.56171811676924,Asphalt,M192-HANDBALL-5,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94401060041936 40.78370735743203, -73.94410348078875 40.783747428016056, -73.9441748682769 40.783649091819775, -73.94408164838886 40.78360995945064, -73.94401060041936 40.78370735743203)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,01,false,false,M215,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1342.7212677001953,150.42615117560706,Asphalt,M215-HANDBALL-1,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94680482627591 40.78723127949409, -73.94689508703425 40.78727081890055, -73.9469764177042 40.787160850228474, -73.94688444723904 40.78712006560446, -73.94680482627591 40.78723127949409)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,02,false,false,M215,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1325.230453491211,149.920558772885,Asphalt,M215-HANDBALL-2,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94672451290693 40.787342786570235, -73.94681280500053 40.78738192620835, -73.94689508703425 40.78727081890055, -73.94680482627591 40.78723127949409, -73.94672451290693 40.787342786570235)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,02,false,false,M239,true,false,false,false,false,false,false,false,false,false,25,HDB,false,false,false,1482.4624328613281,155.53983354068424,Asphalt,M239-HANDBALL-1,false,false,false,false,false,false,10035,"MULTIPOLYGON (((-73.93527330191318 40.79707048562047, -73.93537730877406 40.79711593547205, -73.93545790901578 40.79701041503644, -73.93535197910639 40.79696496507872, -73.93527330191318 40.79707048562047)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,01,false,false,M213,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1531.9594116210938,157.51512176159625,Asphalt,M213-HANDBALL-1,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.94909463192029 40.79253066283624, -73.949204592786 40.79257752296063, -73.94928259226937 40.79247332439061, -73.94917182029373 40.79242593808987, -73.94909463192029 40.79253066283624)))"
false,false,false,false,false,false,M,111,8,false,M-11,Handball,Active,false,06,false,false,M192,true,false,false,false,false,false,false,false,false,false,23,HDB,false,false,false,1047.1694030761719,132.435052555791,Asphalt,M192-HANDBALL-6,false,false,false,false,false,false,10029,"MULTIPOLYGON (((-73.9438477462081 40.78363710030217, -73.94392927985312 40.783672277574915, -73.94399865012262 40.78357516878936, -73.94391555363043 40.78354035730875, -73.9438477462081 40.78363710030217)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,02,false,false,Q345,true,false,false,false,false,false,false,false,false,false,101,HDB,false,false,false,1387.9015350341797,149.75146832658857,Asphalt,Q345-HANDBALL-1,false,false,false,false,false,false,11691,"MULTIPOLYGON (((-73.74891353520086 40.61122370839785, -73.74881541376051 40.61127765518826, -73.74890159350211 40.61136883702863, -73.74900140350954 40.61131522434497, -73.74891353520086 40.61122370839785)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,02,false,false,Q403,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1610.9854431152344,161.08246991429982,Asphalt,Q403-HANDBALL-2,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.80625988208885 40.58888198036466, -73.80625047544598 40.58876321311401, -73.80611619064616 40.588769467688024, -73.80612827237708 40.58888912017742, -73.80625988208885 40.58888198036466)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,01,false,false,Q345,true,false,false,false,false,false,false,false,false,false,101,HDB,false,false,false,1537.0103607177734,158.47656798036755,Asphalt,Q345-HANDBALL-2,false,false,false,false,false,false,11691,"MULTIPOLYGON (((-73.74881723598945 40.61112342445786, -73.7487170350883 40.61117826804598, -73.74881541376051 40.61127765518826, -73.74891353520086 40.61122370839785, -73.74881723598945 40.61112342445786)))"
false,false,false,false,false,false,Q,414,32,false,Q-14,Handball,Active,false,01,false,false,Q422,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1637.0839538574219,162.25342900503753,Asphalt,Q422-HANDBALL-1,false,false,false,false,false,false,11694,"MULTIPOLYGON (((-73.8305383620162 40.58092968282472, -73.83059405487113 40.58104004241977, -73.83072006981729 40.5810009778515, -73.8306636336897 40.580889291648255, -73.8305383620162 40.58092968282472)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,02,false,false,Q367,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1575.6741333007812,164.81949117637961,Asphalt,Q367-HANDBALL-1,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.80922621261693 40.58840789381933, -73.809211309876 40.588325680822265, -73.80901677198948 40.58834691982188, -73.80905279415799 40.58842822869473, -73.80922621261693 40.58840789381933)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,04,false,false,Q367,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1271.3176879882812,144.65154773995545,Asphalt,Q367-HANDBALL-2,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.80937628557189 40.58839063487208, -73.80936176621591 40.58830895384079, -73.809211309876 40.588325680822265, -73.80922621261693 40.58840789381933, -73.80937628557189 40.58839063487208)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,02,false,false,Q266,true,false,false,false,false,false,false,false,false,false,101,HDB,false,false,false,1418.4156036376953,152.50371085012517,Asphalt,Q266-HANDBALL-1,false,false,false,false,false,false,11691,"MULTIPOLYGON (((-73.7646834661825 40.60789222694509, -73.76457806365863 40.607855395761455, -73.7645123938122 40.607965476465786, -73.76461779647364 40.60800230770922, -73.7646834661825 40.60789222694509)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,01,false,false,Q266,true,false,false,false,false,false,false,false,false,false,101,HDB,false,false,false,1328.6041107177734,148.47649274827586,Asphalt,Q266-HANDBALL-2,false,false,false,false,false,false,11691,"MULTIPOLYGON (((-73.7645123938122 40.607965476465786, -73.76441382294671 40.60793106533096, -73.76434847882963 40.6080414933112, -73.7644470533692 40.60807590450895, -73.7645123938122 40.607965476465786)))"
false,false,false,false,false,false,Q,414,32,false,Q-14,Handball,Active,false,06,false,false,Q460,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1491.4075775146484,155.60327037233017,Asphalt,Q460-HANDBALL-1,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.82010230816023 40.60138798867406, -73.82012106795945 40.60127031594214, -73.81999787269804 40.601258876408764, -73.81998041938206 40.60137874394365, -73.82010230816023 40.60138798867406)))"
false,false,false,false,false,false,Q,414,32,false,Q-14,Handball,Active,false,02,false,false,Q460,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1383.6049194335938,150.4076472029661,Asphalt,Q460-HANDBALL-2,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.81986568643076 40.60136876376564, -73.81984708636213 40.60148661140757, -73.81996220320366 40.60149582225704, -73.81998041938206 40.60137874394365, -73.81986568643076 40.60136876376564)))"
false,false,false,false,false,false,Q,414,31,false,Q-14,Handball,Active,false,03,false,false,Q367,true,false,false,false,false,false,false,false,false,false,100,HDB,false,false,false,1361.0689544677734,148.91034703172468,Asphalt,Q367-HANDBALL-3,false,false,false,false,false,false,11693,"MULTIPOLYGON (((-73.80939253393613 40.58847906640589, -73.80937628557189 40.58839063487208, -73.80922621261693 40.58840789381933, -73.80924180709927 40.58849483211838, -73.80939253393613 40.58847906640589)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,02,false,false,M065,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1620.8470306396484,162.9432918171254,Asphalt,M065-HANDBALL-4,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98236730137442 40.71614357765732, -73.98220999240822 40.71609502856328, -73.98216572332326 40.71618413350227, -73.98232256171751 40.71623160827525, -73.98236730137442 40.71614357765732)))"
false,false,false,false,false,false,M,107,6,false,M-07,Handball,Active,false,01,false,false,M244,true,false,false,false,false,false,false,false,false,false,24,HDB,false,false,false,1328.6149139404297,148.52635042273596,Asphalt,M244-HANDBALL-2,false,false,false,false,false,false,10025,"MULTIPOLYGON (((-73.9689855483662 40.789694221173555, -73.96908050303087 40.78973425773253, -73.96916066857891 40.78962936908059, -73.96906571283125 40.789589331686244, -73.9689855483662 40.789694221173555)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,02,false,false,M228,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1228.9690704345703,143.44694976570446,Asphalt,M228-HANDBALL-1,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98195641211306 40.713920377295885, -73.98185482232444 40.71392929619328, -73.9818742864802 40.714047821745005, -73.98197548367861 40.714038375970475, -73.98195641211306 40.713920377295885)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,03,false,false,M228,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1372.6492767333984,151.86983284651737,Asphalt,M228-HANDBALL-2,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98183521714242 40.71380305233875, -73.98172856426972 40.71381341654567, -73.98174910783806 40.71393930216381, -73.98185482232444 40.71392929619328, -73.98183521714242 40.71380305233875)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,01,false,false,M228,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1283.3152618408203,145.90491994291978,Asphalt,M228-HANDBALL-3,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.98185482232444 40.71392929619328, -73.98174910783806 40.71393930216381, -73.98176787617689 40.71405692711263, -73.9818742864802 40.714047821745005, -73.98185482232444 40.71392929619328)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,01,false,false,M241,true,false,false,false,false,false,false,false,false,false,7,HDB,false,false,false,1704.0520629882812,165.85389308708037,Asphalt,M241-HANDBALL-1,false,false,false,false,false,false,10002,"MULTIPOLYGON (((-73.9842988609792 40.7193472370376, -73.98442348578209 40.71938501864599, -73.98448708168067 40.719269708846035, -73.98435901281889 40.71923228524096, -73.9842988609792 40.7193472370376)))"
false,false,false,false,false,false,M,103,1,false,M-03,Handball,Active,false,02,false,false,M124,true,false,false,false,false,false,false,false,false,false,9,HDB,false,false,false,1366.4642333984375,150.4622630452658,Asphalt,M124-HANDBALL-2,false,false,false,false,false,false,10003,"MULTIPOLYGON (((-73.98935071696205 40.72354391681156, -73.98949833749666 40.72358918726609, -73.98953826441955 40.72351043415888, -73.98938769094953 40.72346464478957, -73.98935071696205 40.72354391681156)))"
false,false,false,false,false,false,M,112,10,false,M-12,Handball,Active,false,02,false,false,M099,true,false,false,false,false,false,false,false,false,false,33,HDB,false,false,false,1236.6920471191406,140.79951336043473,Asphalt,M099-HANDBALL-1,false,false,false,false,false,false,10033,"MULTIPOLYGON (((-73.9406946584461 40.847022084612505, -73.94056655667934 40.84699672295168, -73.9405391906746 40.84708756402414, -73.94066729213492 40.847112124276556, -73.9406946584461 40.847022084612505)))"
false,false,false,false,false,false,M,109,7,false,M-09,Handball,Active,false,04,false,false,M190,true,false,false,false,false,false,false,false,false,false,26,HDB,false,false,false,1317.5220489501953,145.94489794134864,Asphalt,M190-HANDBALL-1,false,false,false,false,false,false,10027,"MULTIPOLYGON (((-73.95584173163894 40.814633625430915, -73.95592296667135 40.81472485616485, -73.95602271394226 40.81467519221441, -73.9559402067357 40.814584445531366, -73.95584173163894 40.814633625430915)))"
false,false,false,false,false,false,Q,408,23,false,Q-08,Handball,Active,false,05,false,false,Q221,true,false,false,false,false,false,false,false,false,false,107,HDB,false,false,false,1088.527847290039,135.29381857207164,Asphalt,Q221-HANDBALL-2,false,false,false,false,false,false,11365,"MULTIPOLYGON (((-73.77695166406227 40.735315113568525, -73.77691966086944 40.735246938744915, -73.77677962825524 40.73528550012, -73.77681163250413 40.735353675884944, -73.77695166406227 40.735315113568525)))"
false,false,false,false,false,false,Q,408,23,false,Q-08,Handball,Active,false,01,false,false,Q300A1,true,false,false,false,false,false,false,false,false,false,107,HDB,false,false,false,1019.5796203613281,130.59910644591463,Asphalt,Q300A1-HANDBALL-1,false,false,false,false,false,false,11365,"MULTIPOLYGON (((-73.77861528197869 40.74212799694275, -73.77857953578389 40.74219349074468, -73.77871106714345 40.742235019313235, -73.77874681323428 40.742169524570386, -73.77861528197869 40.74212799694275)))"
false,false,false,false,false,false,Q,408,23,false,Q-08,Handball,Active,false,04,false,false,Q300A1,true,false,false,false,false,false,false,false,false,false,107,HDB,false,false,false,1019.5776062011719,130.59885641193972,Asphalt,Q300A1-HANDBALL-2,false,false,false,false,false,false,11365,"MULTIPOLYGON (((-73.77831457594415 40.74203064072732, -73.77818304641617 40.741989112607484, -73.778147299868 40.74205460717706, -73.77827883068694 40.74209613533957, -73.77831457594415 40.74203064072732)))"
false,false,false,false,false,false,Q,408,23,false,Q-08,Handball,Active,false,03,false,false,Q300A1,true,false,false,false,false,false,false,false,false,false,107,HDB,false,false,false,1176.6997528076172,142.76961059723365,Asphalt,Q300A1-HANDBALL-3,false,false,false,false,false,false,11365,"MULTIPOLYGON (((-73.77827883068694 40.74209613533957, -73.77842981525674 40.74214555772745, -73.77846556039206 40.74208006306878, -73.77831457594415 40.74203064072732, -73.77827883068694 40.74209613533957)))"
false,false,false,false,false,false,Q,408,24,false,Q-08,Handball,Active,false,04,false,false,Q391,true,false,false,false,false,false,false,false,false,false,107,HDB,false,false,false,1127.5045776367188,135.88558582455119,Asphalt,Q391-HANDBALL-1,false,false,false,false,false,false,11432,"MULTIPOLYGON (((-73.80166643878216 40.71603181523331, -73.80163711012102 40.715927308853615, -73.80153537849242 40.71594205321407, -73.80156409894316 40.71604766350025, -73.80166643878216 40.71603181523331)))"
false,false,false,false,false,false,Q,403,21,false,Q-03,Handball,Active,false,02,false,false,Q085,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1163.5638732910156,138.1208753240927,Asphalt,Q085-HANDBALL-1,false,false,false,false,false,false,11370,"MULTIPOLYGON (((-73.88430965605995 40.76195893883318, -73.88416674469069 40.76197236044164, -73.88418038177451 40.76205224535993, -73.88432314343697 40.76203783482957, -73.88430965605995 40.76195893883318)))"
false,false,false,false,false,false,Q,403,21,false,Q-03,Handball,Active,false,03,false,false,Q085,true,false,false,false,false,false,false,false,false,false,115,HDB,false,false,false,1153.0330200195312,137.27181003945307,Asphalt,Q085-HANDBALL-2,false,false,false,false,false,false,11370,"MULTIPOLYGON (((-73.88416674469069 40.76197236044164, -73.88402611574412 40.761986291154926, -73.88403975265899 40.762066177890716, -73.88418038177451 40.76205224535993, -73.88416674469069 40.76197236044164)))"
